Tiempo_s,Corriente_A,SoC,Voltaje_V,Temperatura_C,Potencia_W,C_rate,Calor_Generado_W,Energia_Wh
726,15.0,0.7050000000000094,4.071000000000011,34.44977236325106,61.06500000000017,3.0,3.375,11.218212500000012
727,15.0,0.7058333333333427,4.072000000000011,34.45196586463781,61.08000000000016,3.0,3.375,11.23517916666668
728,15.0,0.7066666666666761,4.073000000000011,34.4541506215559,61.09500000000017,3.0,3.375,11.252150000000013
729,15.0,0.7075000000000095,4.074000000000011,34.45632666886543,61.11000000000017,3.0,3.375,11.269125000000013
730,15.0,0.7083333333333428,4.075000000000011,34.458494041287565,61.12500000000016,3.0,3.375,11.28610416666668
731,15.0,0.7091666666666762,4.076000000000011,34.46065277340504,61.14000000000017,3.0,3.375,11.303087500000014
732,15.0,0.7100000000000095,4.0770000000000115,34.46280289966273,61.15500000000017,3.0,3.375,11.320075000000015
733,15.0,0.7108333333333429,4.078000000000011,34.46494445436818,61.170000000000165,3.0,3.375,11.337066666666681
734,15.0,0.7116666666666762,4.079000000000011,34.46707747169219,61.18500000000017,3.0,3.375,11.354062500000014
735,15.0,0.7125000000000096,4.080000000000012,34.46920198566932,61.20000000000017,3.0,3.375,11.371062500000013
736,15.0,0.7133333333333429,4.081000000000011,34.47131803019846,61.21500000000017,3.0,3.375,11.38806666666668
737,15.0,0.7141666666666763,4.082000000000011,34.47342563904335,61.230000000000175,3.0,3.375,11.405075000000013
738,15.0,0.7150000000000096,4.083000000000012,34.47552484583313,61.245000000000175,3.0,3.375,11.422087500000012
739,15.0,0.715833333333343,4.084000000000011,34.47761568406288,61.26000000000017,3.0,3.375,11.439104166666679
740,15.0,0.7166666666666763,4.0850000000000115,34.47969818709417,61.275000000000176,3.0,3.375,11.456125000000013
741,15.0,0.7175000000000097,4.086000000000012,34.48177238815554,61.29000000000018,3.0,3.375,11.473150000000013
742,15.0,0.718333333333343,4.087000000000011,34.48383832034308,61.30500000000017,3.0,3.375,11.49017916666668
743,15.0,0.7191666666666764,4.088000000000012,34.48589601662095,61.32000000000018,3.0,3.375,11.507212500000014
744,15.0,0.7200000000000097,4.089000000000011,34.48794550982188,61.335000000000164,3.0,3.375,11.524250000000015
745,15.0,0.7208333333333431,4.090000000000011,34.48998683264771,61.35000000000017,3.0,3.375,11.541291666666682
746,15.0,0.7216666666666764,4.091000000000012,34.49202001766993,61.36500000000018,3.0,3.375,11.558337500000015
747,15.0,0.7225000000000098,4.092000000000011,34.49404509733017,61.380000000000166,3.0,3.375,11.575387500000014
748,15.0,0.7233333333333432,4.0930000000000115,34.496062103940744,61.395000000000174,3.0,3.375,11.59244166666668
749,15.0,0.7241666666666765,4.094000000000012,34.49807106968513,61.41000000000018,3.0,3.375,11.609500000000013
750,15.0,0.7250000000000099,4.095000000000011,34.500072026618525,61.42500000000017,3.0,3.375,11.626562500000013
751,15.0,0.7258333333333432,4.096000000000012,34.502065006668325,61.440000000000175,3.0,3.375,11.64362916666668
752,15.0,0.7266666666666766,4.097000000000012,34.504050041634656,61.45500000000018,3.0,3.375,11.660700000000013
753,15.0,0.7275000000000099,4.098000000000011,34.50602716319086,61.47000000000017,3.0,3.375,11.677775000000013
754,15.0,0.7283333333333433,4.099000000000012,34.50799640288402,61.48500000000018,3.0,3.375,11.69485416666668
755,15.0,0.7291666666666766,4.100000000000012,34.50995779213545,61.500000000000185,3.0,3.375,11.711937500000014
756,15.0,0.73000000000001,4.1010000000000115,34.51191136224122,61.51500000000017,3.0,3.375,11.729025000000014
757,15.0,0.7308333333333433,4.102000000000012,34.513857144372615,61.53000000000018,3.0,3.375,11.746116666666682
758,15.0,0.7316666666666767,4.103000000000012,34.515795169576656,61.545000000000186,3.0,3.375,11.763212500000016
759,15.0,0.73250000000001,4.104000000000012,34.517725468776604,61.56000000000017,3.0,3.375,11.780312500000015
760,15.0,0.7333333333333434,4.105000000000012,34.51964807277245,61.57500000000018,3.0,3.375,11.797416666666681
761,15.0,0.7341666666666767,4.106000000000012,34.52156301224137,61.59000000000019,3.0,3.375,11.814525000000014
762,15.0,0.7350000000000101,4.107000000000012,34.52347031773829,61.605000000000175,3.0,3.375,11.831637500000014
763,15.0,0.7358333333333434,4.108000000000012,34.525370019696275,61.62000000000018,3.0,3.375,11.84875416666668
764,15.0,0.7366666666666768,4.1090000000000115,34.52726214842711,61.635000000000176,3.0,3.375,11.865875000000013
765,15.0,0.7375000000000101,4.110000000000012,34.529146734121724,61.650000000000176,3.0,3.375,11.883000000000013
766,15.0,0.7383333333333435,4.111000000000012,34.53102380685068,61.665000000000184,3.0,3.375,11.90012916666668
767,15.0,0.7391666666666769,4.112000000000012,34.53289339656469,61.68000000000018,3.0,3.375,11.917262500000014
768,15.0,0.7400000000000102,4.113000000000012,34.53475553309504,61.69500000000018,3.0,3.375,11.934400000000014
769,15.0,0.7408333333333436,4.114000000000012,34.536610246154105,61.710000000000186,3.0,3.375,11.951541666666682
770,15.0,0.7416666666666769,4.115000000000012,34.53845756533581,61.72500000000018,3.0,3.375,11.968687500000016
771,15.0,0.7425000000000103,4.116000000000012,34.5402975201161,61.74000000000018,3.0,3.375,11.985837500000017
772,15.0,0.7433333333333436,4.117000000000012,34.54213013985341,61.75500000000019,3.0,3.375,12.002991666666682
773,15.0,0.744166666666677,4.118000000000012,34.54395545378915,61.77000000000018,3.0,3.375,12.020150000000015
774,15.0,0.7450000000000103,4.119000000000012,34.545773491048145,61.78500000000018,3.0,3.375,12.037312500000015
775,15.0,0.7458333333333437,4.1200000000000125,34.547584280639114,61.80000000000019,3.0,3.375,12.054479166666681
776,15.0,0.746666666666677,4.121000000000012,34.54938785145514,61.81500000000018,3.0,3.375,12.071650000000014
777,15.0,0.7475000000000104,4.122000000000012,34.5511842322741,61.83000000000018,3.0,3.375,12.088825000000014
778,15.0,0.7483333333333437,4.123000000000013,34.55297345175919,61.84500000000019,3.0,3.375,12.10600416666668
779,15.0,0.7491666666666771,4.124000000000012,34.554755538459304,61.860000000000184,3.0,3.375,12.123187500000014
780,15.0,0.7500000000000104,4.125000000000012,34.55653052080953,61.875000000000185,3.0,3.375,12.140375000000015
781,15.0,0.7508333333333438,4.126000000000012,34.558298427131604,61.89000000000018,3.0,3.375,12.157566666666682
782,15.0,0.7516666666666771,4.127000000000012,34.56005928563436,61.905000000000186,3.0,3.375,12.174762500000016
783,15.0,0.7525000000000105,4.1280000000000125,34.561813124414165,61.920000000000186,3.0,3.375,12.191962500000017
784,15.0,0.7533333333333438,4.129000000000012,34.56355997145539,61.93500000000018,3.0,3.375,12.209166666666684
785,15.0,0.7541666666666772,4.130000000000012,34.565299854630844,61.95000000000019,3.0,3.375,12.226375000000017
786,15.0,0.7550000000000106,4.131000000000013,34.56703280170221,61.96500000000019,3.0,3.375,12.243587500000016
787,15.0,0.7558333333333439,4.132000000000012,34.56875884032051,61.98000000000018,3.0,3.375,12.260804166666682
788,15.0,0.7566666666666773,4.133000000000012,34.57047799802653,61.99500000000019,3.0,3.375,12.278025000000016
789,15.0,0.7575000000000106,4.134000000000013,34.572190302251265,62.01000000000019,3.0,3.375,12.295250000000015
790,15.0,0.758333333333344,4.135000000000012,34.57389578031635,62.02500000000018,3.0,3.375,12.312479166666682
791,15.0,0.7591666666666773,4.1360000000000126,34.575594459434505,62.04000000000019,3.0,3.375,12.329712500000015
792,15.0,0.7600000000000107,4.137000000000013,34.57728636670997,62.05500000000019,3.0,3.375,12.346950000000016
793,15.0,0.760833333333344,4.138000000000012,34.578971529138926,62.070000000000185,3.0,3.375,12.364191666666683
794,15.0,0.7616666666666774,4.139000000000013,34.58064997360994,62.08500000000019,3.0,3.375,12.381437500000017
795,15.0,0.7625000000000107,4.140000000000013,34.58232172690437,62.10000000000019,3.0,3.375,12.398687500000017
796,15.0,0.7633333333333441,4.1410000000000124,34.58398681569683,62.11500000000019,3.0,3.375,12.415941666666685
797,15.0,0.7641666666666774,4.142000000000013,34.58564526655559,62.130000000000194,3.0,3.375,12.433200000000019
798,15.0,0.7650000000000108,4.143000000000013,34.58729710594299,62.145000000000195,3.0,3.375,12.450462500000018
799,15.0,0.7658333333333441,4.144000000000013,34.588942360215896,62.16000000000019,3.0,3.375,12.467729166666684
800,15.0,0.7666666666666775,4.145000000000013,34.59058105562609,62.175000000000196,3.0,3.375,12.485000000000017
801,15.0,0.7675000000000108,4.146000000000012,34.59221321832071,62.19000000000018,3.0,3.375,12.502275000000017
802,15.0,0.7683333333333442,4.147000000000013,34.59383887434264,62.20500000000019,3.0,3.375,12.519554166666683
803,15.0,0.7691666666666775,4.148000000000013,34.595458049630956,62.2200000000002,3.0,3.375,12.536837500000017
804,15.0,0.7700000000000109,4.1490000000000125,34.59707077002133,62.235000000000184,3.0,3.375,12.554125000000017
805,15.0,0.7708333333333443,4.150000000000013,34.59867706124644,62.25000000000019,3.0,3.375,12.571416666666684
806,15.0,0.7716666666666776,4.151000000000013,34.60027694893637,62.2650000000002,3.0,3.375,12.588712500000018
807,15.0,0.772500000000011,4.152000000000013,34.601870458619025,62.280000000000186,3.0,3.375,12.606012500000018
808,15.0,0.7733333333333443,4.153000000000013,34.603457615720565,62.29500000000019,3.0,3.375,12.623316666666685
809,15.0,0.7741666666666777,4.154000000000013,34.60503844556576,62.3100000000002,3.0,3.375,12.64062500000002
810,15.0,0.775000000000011,4.155000000000013,34.60661297337844,62.32500000000019,3.0,3.375,12.657937500000019
811,15.0,0.7758333333333444,4.156000000000013,34.60818122428187,62.340000000000195,3.0,3.375,12.675254166666685
812,15.0,0.7766666666666777,4.157000000000013,34.609743223299176,62.3550000000002,3.0,3.375,12.692575000000017
813,15.0,0.7775000000000111,4.158000000000013,34.61129899535371,62.37000000000019,3.0,3.375,12.709900000000017
814,15.0,0.7783333333333444,4.159000000000013,34.612848565269466,62.3850000000002,3.0,3.375,12.727229166666683
815,15.0,0.7791666666666778,4.1600000000000135,34.614391957771495,62.400000000000205,3.0,3.375,12.744562500000017
816,15.0,0.7800000000000111,4.161000000000013,34.61592919748626,62.41500000000019,3.0,3.375,12.761900000000017
817,15.0,0.7808333333333445,4.162000000000013,34.617460308942064,62.4300000000002,3.0,3.375,12.779241666666683
818,15.0,0.7816666666666778,4.163000000000014,34.61898531656942,62.445000000000206,3.0,3.375,12.796587500000017
819,15.0,0.7825000000000112,4.164000000000013,34.62050424470145,62.46000000000019,3.0,3.375,12.813937500000018
820,15.0,0.7833333333333445,4.165000000000013,34.62201711757427,62.4750000000002,3.0,3.375,12.831291666666685
821,15.0,0.7841666666666779,4.166000000000013,34.623523959327386,62.490000000000194,3.0,3.375,12.848650000000019
822,15.0,0.7850000000000112,4.167000000000013,34.625024794004055,62.505000000000194,3.0,3.375,12.86601250000002
823,15.0,0.7858333333333446,4.1680000000000135,34.6265196455517,62.5200000000002,3.0,3.375,12.883379166666685
824,15.0,0.786666666666678,4.169000000000013,34.62800853782227,62.535000000000196,3.0,3.375,12.900750000000018
825,15.0,0.7875000000000113,4.170000000000013,34.62949149457262,62.550000000000196,3.0,3.375,12.918125000000018
826,15.0,0.7883333333333447,4.171000000000014,34.63096853946492,62.565000000000204,3.0,3.375,12.935504166666684
827,15.0,0.789166666666678,4.172000000000013,34.63243969606698,62.5800000000002,3.0,3.375,12.952887500000017
828,15.0,0.7900000000000114,4.173000000000013,34.63390498785268,62.5950000000002,3.0,3.375,12.970275000000017
829,15.0,0.7908333333333447,4.174000000000014,34.63536443820231,62.610000000000205,3.0,3.375,12.987666666666684
830,15.0,0.7916666666666781,4.175000000000013,34.63681807040295,62.6250000000002,3.0,3.375,13.005062500000017
831,15.0,0.7925000000000114,4.1760000000000135,34.638265907648865,62.6400000000002,3.0,3.375,13.022462500000017
832,15.0,0.7933333333333448,4.177000000000014,34.63970797304183,62.65500000000021,3.0,3.375,13.039866666666684
833,15.0,0.7941666666666781,4.178000000000013,34.64114428959154,62.6700000000002,3.0,3.375,13.057275000000018
834,15.0,0.7950000000000115,4.179000000000014,34.64257488021595,62.6850000000002,3.0,3.375,13.07468750000002
835,15.0,0.7958333333333448,4.180000000000014,34.64399976774167,62.70000000000021,3.0,3.375,13.092104166666687
836,15.0,0.7966666666666782,4.181000000000013,34.64541897490429,62.7150000000002,3.0,3.375,13.10952500000002
837,15.0,0.7975000000000115,4.182000000000014,34.64683252434877,62.7300000000002,3.0,3.375,13.126950000000019
838,15.0,0.7983333333333449,4.183000000000014,34.6482404386298,62.74500000000021,3.0,3.375,13.144379166666685
839,15.0,0.7991666666666782,4.1840000000000135,34.64964274021216,62.760000000000204,3.0,3.375,13.161812500000018
840,15.0,0.8000000000000116,4.185000000000014,34.65103945147106,62.775000000000205,3.0,3.375,13.179250000000017
841,15.0,0.8008333333333449,4.186000000000013,34.65243059469251,62.7900000000002,3.0,3.375,13.196691666666684
842,15.0,0.8016666666666783,4.187000000000014,34.6538161920737,62.805000000000206,3.0,3.375,13.214137500000017
843,15.0,0.8025000000000116,4.188000000000014,34.6551962657233,62.820000000000206,3.0,3.375,13.231587500000018
844,15.0,0.803333333333345,4.189000000000013,34.65657083766185,62.8350000000002,3.0,3.375,13.249041666666685
845,15.0,0.8041666666666784,4.190000000000014,34.65793992982213,62.85000000000021,3.0,3.375,13.266500000000018
846,15.0,0.8050000000000117,4.191000000000014,34.65930356404945,62.86500000000021,3.0,3.375,13.283962500000019
847,15.0,0.8058333333333451,4.1920000000000135,34.66066176210205,62.8800000000002,3.0,3.375,13.301429166666686
848,15.0,0.8066666666666784,4.193000000000014,34.66201454565143,62.89500000000021,3.0,3.375,13.31890000000002
849,15.0,0.8075000000000118,4.194000000000014,34.66336193628269,62.91000000000021,3.0,3.375,13.33637500000002
850,15.0,0.8083333333333451,4.195000000000014,34.664703955494886,62.9250000000002,3.0,3.375,13.353854166666686
851,15.0,0.8091666666666785,4.196000000000014,34.66604062470137,62.94000000000021,3.0,3.375,13.371337500000019
852,15.0,0.8100000000000118,4.197000000000014,34.66737196523011,62.95500000000021,3.0,3.375,13.388825000000018
853,15.0,0.8108333333333452,4.198000000000014,34.66869799832407,62.970000000000205,3.0,3.375,13.406316666666685
854,15.0,0.8116666666666785,4.199000000000014,34.670018745141526,62.98500000000021,3.0,3.375,13.423812500000018
855,15.0,0.8125000000000119,4.200000000000014,34.67133422675639,63.00000000000021,3.0,3.375,13.441312500000018
856,15.0,0.8133333333333452,4.201000000000014,34.67264446415859,63.01500000000021,3.0,3.375,13.458816666666685
857,15.0,0.8141666666666786,4.202000000000014,34.67394947825434,63.030000000000214,3.0,3.375,13.476325000000019
858,15.0,0.8150000000000119,4.2030000000000145,34.67524928986655,63.045000000000215,3.0,3.375,13.49383750000002
859,15.0,0.8158333333333453,4.204000000000014,34.67654391973508,63.06000000000021,3.0,3.375,13.511354166666687
860,15.0,0.8166666666666786,4.205000000000014,34.67783338851714,63.075000000000216,3.0,3.375,13.52887500000002
861,15.0,0.817500000000012,4.206000000000014,34.67911771678758,63.0900000000002,3.0,3.375,13.546400000000022
862,15.0,0.8183333333333453,4.207000000000014,34.680396925039226,63.10500000000021,3.0,3.375,13.563929166666687
863,15.0,0.8191666666666787,4.208000000000014,34.6816710336832,63.12000000000022,3.0,3.375,13.58146250000002
864,15.0,0.820000000000012,4.209000000000014,34.68294006304928,63.135000000000204,3.0,3.375,13.59900000000002
865,15.0,0.8208333333333454,4.210000000000014,34.684204033386166,63.15000000000021,3.0,3.375,13.616541666666686
866,15.0,0.8216666666666788,4.2110000000000145,34.685462964861856,63.16500000000022,3.0,3.375,13.63408750000002
867,15.0,0.8225000000000121,4.212000000000014,34.686716877563946,63.180000000000206,3.0,3.375,13.65163750000002
868,15.0,0.8233333333333455,4.213000000000014,34.68796579149995,63.19500000000021,3.0,3.375,13.669191666666686
869,15.0,0.8241666666666788,4.214000000000015,34.68920972659762,63.21000000000022,3.0,3.375,13.68675000000002
870,15.0,0.8250000000000122,4.215000000000014,34.69044870270526,63.22500000000021,3.0,3.375,13.70431250000002
871,15.0,0.8258333333333455,4.216000000000014,34.69168273959207,63.240000000000215,3.0,3.375,13.721879166666687
872,15.0,0.8266666666666789,4.217000000000015,34.692911856948406,63.25500000000022,3.0,3.375,13.739450000000021
873,15.0,0.8275000000000122,4.218000000000014,34.69413607438616,63.27000000000021,3.0,3.375,13.757025000000022
874,15.0,0.8283333333333456,4.2190000000000145,34.69535541143901,63.28500000000022,3.0,3.375,13.77460416666669
875,15.0,0.8291666666666789,4.220000000000015,34.696569887562795,63.300000000000225,3.0,3.375,13.792187500000022
876,15.0,0.8300000000000123,4.221000000000014,34.69777952213576,63.31500000000021,3.0,3.375,13.809775000000021
877,15.0,0.8308333333333456,4.222000000000015,34.69898433445893,63.33000000000022,3.0,3.375,13.827366666666688
878,15.0,0.831666666666679,4.223000000000015,34.700184343756355,63.345000000000226,3.0,3.375,13.84496250000002
879,15.0,0.8325000000000123,4.224000000000014,34.70137956917547,63.36000000000021,3.0,3.375,13.86256250000002
880,15.0,0.8333333333333457,4.225000000000015,34.70257002978737,63.37500000000022,3.0,3.375,13.880166666666687
